Time,Cycle, address, Tobject, Tambient, jumpvalue
18:01:14,301,91,28.17,31.03
18:01:19,302,91,28.11,31.07
18:01:24,303,91,28.11,31.07
18:01:30,304,91,28.07,31.11
18:01:35,305,91,28.07,31.07
18:01:40,306,91,28.11,31.07
18:01:45,307,91,28.07,31.07
18:01:51,308,91,28.11,31.07
18:01:56,309,91,28.07,31.07
18:02:01,310,91,28.17,31.11
18:02:06,311,91,28.17,31.11
18:02:11,312,91,28.11,31.07
18:02:16,313,91,28.03,31.07
18:02:21,314,91,28.07,31.07
18:02:26,315,91,28.17,31.07
18:02:31,316,91,28.07,31.07
18:02:36,317,91,28.11,31.11
18:02:41,318,91,28.17,31.07
18:02:47,319,91,28.07,31.07
18:02:52,320,91,28.07,31.11
18:02:57,321,91,28.11,31.11
18:03:02,322,91,28.11,31.11
18:03:07,323,91,28.11,31.11
18:03:12,324,91,28.11,31.11
18:03:17,325,91,28.11,31.11
18:03:22,326,91,28.11,31.15
18:03:27,327,91,28.11,31.11
18:03:32,328,91,28.11,31.11
18:03:37,329,91,28.07,31.15
18:03:43,330,91,28.11,31.11
18:03:48,331,91,28.07,31.11
18:03:53,332,91,28.11,31.11
18:03:58,333,91,28.07,31.11
18:04:03,334,91,27.93,31.07
18:04:08,335,91,27.99,31.03
18:04:13,336,91,28.07,31.03
18:04:18,337,91,28.07,31.03
18:04:23,338,91,28.07,30.99
18:04:28,339,91,28.07,31.03
18:04:33,340,91,28.07,31.03
18:04:39,341,91,28.07,31.03
18:04:44,342,91,28.11,31.07
18:04:49,343,91,27.93,31.07
18:04:54,344,91,27.99,31.03
18:04:59,345,91,27.93,31.03
18:05:04,346,91,28.03,31.03
18:05:10,347,91,28.07,31.03
18:05:15,348,91,28.07,31.03
18:05:20,349,91,28.03,30.99
18:05:25,350,91,28.03,31.03
18:05:31,351,91,28.07,30.99
18:05:36,352,91,28.03,31.03
18:05:41,353,91,28.11,31.03
18:05:46,354,91,28.11,31.03
18:05:51,355,91,28.11,31.03
18:05:56,356,91,28.11,31.03
18:06:01,357,91,28.17,31.03
18:06:06,358,91,28.17,31.07
18:06:11,359,91,28.17,31.07
18:06:16,360,91,28.11,31.11
18:06:22,361,91,28.17,31.07
18:06:27,362,91,28.17,31.07
18:06:32,363,91,28.21,31.07
18:06:37,364,91,28.21,31.15
18:06:42,365,91,28.25,31.11
18:06:47,366,91,28.25,31.15
18:06:52,367,91,28.21,31.11
18:06:57,368,91,28.21,31.11
18:07:02,369,91,28.21,31.11
18:07:07,370,91,28.21,31.15
18:07:12,371,91,28.25,31.15
18:07:18,372,91,28.67,31.15
18:07:23,373,91,28.67,31.15
18:07:28,374,91,28.35,31.15
18:07:33,375,91,28.21,31.15
18:07:38,376,91,28.43,31.11
18:07:43,377,91,28.43,31.11
18:07:48,378,91,28.49,31.11
18:07:53,379,91,28.43,31.15
18:07:58,380,91,28.43,31.15
18:08:03,381,91,28.43,31.11
18:08:08,382,91,28.39,31.11
18:08:13,383,91,28.49,31.11
18:08:18,384,91,28.49,31.11
18:08:23,385,91,28.39,31.15
18:08:29,386,91,28.39,31.15
18:08:34,387,91,28.71,31.21
18:08:39,388,91,28.43,31.21
18:08:44,389,91,28.39,31.21
18:08:49,390,91,28.81,31.15
18:08:54,391,91,27.89,31.15
18:08:59,392,91,27.53,31.15
18:09:04,393,91,28.11,31.11
18:09:09,394,91,28.35,31.11
18:09:14,395,91,28.35,31.15
18:09:20,396,91,28.25,31.11
18:09:25,397,91,28.31,31.15
18:09:30,398,91,40.97,31.07
18:09:35,399,91,38.65,31.07
18:09:40,400,91,28.43,31.07
18:09:46,401,91,28.49,31.07
18:09:51,402,91,28.43,31.11
18:09:56,403,91,28.53,31.11
18:10:01,404,91,28.63,31.15
18:10:06,405,91,27.35,31.15
18:10:11,406,91,28.21,31.15
18:10:16,407,91,27.57,31.15
18:10:21,408,91,27.49,31.15
18:10:27,409,91,28.25,31.15
18:10:32,410,91,26.25,30.99
18:10:37,411,91,24.81,30.37
18:10:42,412,91,24.27,29.75
18:10:47,413,91,24.19,29.11
18:10:52,414,91,27.21,29.01
18:10:57,415,91,27.35,29.19
18:11:02,416,91,27.53,29.41
18:11:07,417,91,27.67,29.55
18:11:12,418,91,38.15,29.93
18:11:17,419,91,27.85,30.45
18:11:22,420,91,27.11,30.45
18:11:27,421,91,26.67,30.45
Time,Cycle, address, Tobject, Tambient, jumpvalue
18:17:53,1,90,26.05,27.71
18:17:58,2,90,26.23,27.69
18:18:04,3,90,26.21,27.71
18:18:09,4,90,26.09,27.71
18:18:14,5,90,26.15,27.71
18:18:19,6,90,25.97,27.69
18:18:24,7,90,26.03,27.67
18:18:29,8,90,26.27,27.69
18:18:34,9,90,26.35,27.69
18:18:39,10,90,24.87,27.65
18:18:45,11,90,24.89,27.63
18:18:50,12,90,40.45,27.67
18:18:55,13,90,31.89,27.97
18:19:00,14,90,36.09,28.15
18:19:05,15,90,36.65,28.53
18:19:10,16,90,36.47,28.73
18:19:15,17,90,34.81,29.03
18:19:20,18,90,34.25,29.11
18:19:25,19,90,26.11,29.03
18:19:30,20,90,26.23,29.01
18:19:35,21,90,26.11,28.91
18:19:41,22,90,25.99,28.89
18:19:46,23,90,25.61,28.81
18:19:51,24,90,22.89,28.59
18:19:56,25,90,22.25,28.33
18:20:01,26,90,21.89,28.05
18:20:06,27,90,20.77,27.75
18:20:11,28,90,21.07,27.37
18:20:16,29,90,20.87,27.03
18:20:21,30,90,24.81,26.71
18:20:26,31,90,22.23,26.61
18:20:32,32,90,21.29,26.43
18:20:37,33,90,21.29,26.37
18:20:42,34,90,24.57,26.31
18:20:47,35,90,24.53,26.31
18:20:52,36,90,24.77,26.27
18:20:57,37,90,25.05,26.35
18:21:02,38,90,24.81,26.35
18:21:07,39,90,24.57,26.35
18:21:12,40,90,24.59,26.39
18:21:17,41,90,24.59,26.35
18:21:22,42,90,24.59,26.33
18:21:27,43,90,24.69,26.33
18:21:32,44,90,25.47,26.27
18:21:37,45,90,25.99,26.33
18:21:43,46,90,25.63,26.37
18:21:48,47,90,26.05,26.39
18:21:53,48,90,26.23,26.43
18:21:58,49,90,25.97,26.47
18:22:03,50,90,25.91,26.51
18:22:09,51,90,25.87,26.59
18:22:14,52,90,26.05,26.51
18:22:19,53,90,28.33,26.59
18:22:24,54,90,27.93,26.71
18:22:29,55,90,29.35,26.73
18:22:34,56,90,29.23,26.73
18:22:40,57,90,26.35,26.77
Time,Cycle, address, Tobject, Tambient, jumpvalue
Time,Cycle, address, Tobject, Tambient, jumpvalue
18:25:13,1,91,28.21,31.51
18:25:18,2,91,28.21,31.55
